"File","Method","p","converged","time2"
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","phenix",256,NA,917.877
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_0.50_",256,NA,2965.03574950001
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_1.00_",256,NA,3579.26938773385
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_2.00_",256,NA,4908.30217014972
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","phenix",512,NA,2403.766
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_0.50_",512,NA,3549.8932788263
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_1.00_",512,NA,4644.08359590438
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_2.00_",512,NA,8394.31834588268
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_0.50_",1024,NA,3859.97360581376
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_1.00_",1024,NA,5089.8495556057
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_2.00_",1024,NA,10200.8283460472
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_0.50_",2048,NA,6301.04405514122
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_1.00_",2048,NA,8173.30296432101
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_2.00_",2048,NA,16282.6561496293
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_0.50_",4096,NA,11145.5936215966
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_1.00_",4096,NA,14849.5971742366
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_2.00_",4096,NA,28277.3955800732
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_0.50_",8192,NA,21627.2808218449
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_1.00_",8192,NA,28601.6331535564
"Results_At_1001/Times_At_1001_tmp_014_subset.csv","MegaLMM_2.00_",8192,NA,53653.861076507
"Results_At_1001/Times_At_1001_tmp_015_all_all.csv","MegaLMM_0.50_",20842,NA,103735.074836718
"Results_At_1001/Times_At_1001_tmp_015_all_all.csv","MegaLMM_1.00_",20842,NA,117656.014737114
"Results_At_1001/Times_At_1001_tmp_015_all_all.csv","MegaLMM_2.00_",20842,NA,147708.217327529
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MTG2",4,FALSE,0.598000000000001
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MCMCglmm",4,NA,13.0966229762586
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","phenix",4,NA,1.146
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",4,NA,102.464007917986
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",4,NA,109.955134222105
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",4,NA,244.36157914557
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MTG2",8,FALSE,1.995
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MCMCglmm",8,NA,32.3546229204392
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","phenix",8,NA,2.75299999999999
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",8,NA,205.1889273186
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",8,NA,212.038889291188
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",8,NA,329.89693529923
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MTG2",16,FALSE,11.8779999999999
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MCMCglmm",16,NA,119.694196657202
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","phenix",16,NA,6.20399999999995
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",16,NA,213.383207913281
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",16,NA,463.827862076552
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",16,NA,790.047575235567
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MTG2",32,FALSE,90.2310000000002
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MCMCglmm",32,NA,702.638147271316
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","phenix",32,NA,11.1390000000001
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",32,NA,394.991016200509
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",32,NA,1178.76269771246
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",32,NA,960.503547218297
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MTG2",64,FALSE,2907.667
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MCMCglmm",64,NA,4794.88914084902
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","phenix",64,NA,36.9920000000002
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",64,NA,1765.05683345206
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",64,NA,1867.24891309655
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",64,NA,1263.49050665589
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","phenix",128,NA,198.458000000001
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",128,NA,1674.14799223227
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",128,NA,1435.0921920977
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",128,NA,2031.926655075
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","phenix",256,NA,738.875
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",256,NA,1661.83891173801
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",256,NA,2521.19637694824
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",256,NA,3885.37439537636
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","phenix",512,NA,1919.422
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",512,NA,2574.7023122713
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",512,NA,3524.14325389324
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",512,NA,7150.2065685762
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",1024,NA,3678.0884813488
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",1024,NA,4786.44870824887
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",1024,NA,9783.90173479521
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",2048,NA,6016.34463746114
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",2048,NA,7954.99539080595
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",2048,NA,15791.0397706248
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",4096,NA,10973.12892703
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",4096,NA,14110.5732591387
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",4096,NA,28876.6959950293
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_0.50_",8192,NA,20813.6174696591
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_1.00_",8192,NA,27249.6493597028
"Results_At_1001/Times_At_1001_tmp_015_subset.csv","MegaLMM_2.00_",8192,NA,51884.1439743325
"Results_At_1001/Times_At_1001_tmp_016_all_all.csv","MegaLMM_0.50_",20842,NA,50205.4914933068
"Results_At_1001/Times_At_1001_tmp_016_all_all.csv","MegaLMM_1.00_",20842,NA,66220.0055627417
"Results_At_1001/Times_At_1001_tmp_016_all_all.csv","MegaLMM_2.00_",20842,NA,191092.548674759
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MTG2",4,FALSE,0.23
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MCMCglmm",4,NA,12.6053002945661
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",4,NA,0.91
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",4,NA,108.312542640801
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",4,NA,123.950865960091
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",4,NA,387.531794601818
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MTG2",8,FALSE,1.53499999999997
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MCMCglmm",8,NA,33.2716353993364
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",8,NA,1.68099999999993
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",8,NA,312.492934042093
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",8,NA,408.368997726674
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",8,NA,526.50126358988
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MTG2",16,FALSE,8.75900000000001
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MCMCglmm",16,NA,121.457631852097
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",16,NA,4.47399999999993
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",16,NA,359.131913187376
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",16,NA,574.627208061818
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",16,NA,837.831705933822
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MTG2",32,FALSE,110.208
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MCMCglmm",32,NA,736.239752515668
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",32,NA,15.5049999999997
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",32,NA,599.70994520256
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",32,NA,1047.81603359893
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",32,NA,1229.53529262289
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MTG2",64,TRUE,3098.057
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MCMCglmm",64,NA,4698.25241868204
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",64,NA,389.296
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",64,NA,2674.17421045009
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",64,NA,3300.03518780403
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",64,NA,11679.7925298298
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",128,NA,1740.418
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",128,NA,3506.47219763992
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",128,NA,8211.34531525731
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",128,NA,7590.92386532478
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",256,NA,4247.699
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",256,NA,6342.44001910468
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",256,NA,7560.52611844304
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",256,NA,6167.03320382088
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",512,NA,2088.586
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",512,NA,3945.52543214817
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",512,NA,4939.06530063746
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",512,NA,9117.40612562207
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",1024,NA,4706.02992910168
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",1024,NA,5753.51571238713
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",1024,NA,18582.7636190303
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",2048,NA,8863.36920617359
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",2048,NA,14031.9674273522
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",2048,NA,20529.9922355337
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",4096,NA,13152.5185015026
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",4096,NA,17255.62446599
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",4096,NA,29806.0863354831
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",8192,NA,24461.7362985508
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",8192,NA,30908.4645443489
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",8192,NA,55588.7952439773
"Results_At_1001/Times_At_1001_tmp_017_all_all.csv","MegaLMM_0.50_",20842,NA,57737.3855316556
"Results_At_1001/Times_At_1001_tmp_017_all_all.csv","MegaLMM_1.00_",20842,NA,66026.0444099452
"Results_At_1001/Times_At_1001_tmp_017_all_all.csv","MegaLMM_2.00_",20842,NA,193425.886430737
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",4,FALSE,0.166
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",4,NA,10.8974008812631
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",4,NA,1.084
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",4,NA,113.740096100364
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",4,NA,127.385438067699
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",4,NA,243.305172340733
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",8,FALSE,1.221
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",8,NA,32.2238958082655
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",8,NA,1.34699999999998
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",8,NA,204.229955418212
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",8,NA,247.951949340796
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",8,NA,326.416697033382
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",16,FALSE,4.52099999999996
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",16,NA,127.447518852021
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",16,NA,3.95800000000008
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",16,NA,235.342759444657
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",16,NA,503.096306675182
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",16,NA,975.174495318514
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",32,FALSE,128.073
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",32,NA,707.907172850417
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",32,NA,11.3529999999996
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",32,NA,397.464158861193
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",32,NA,1128.64710951959
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",32,NA,1224.7758585135
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",64,TRUE,3202.313
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",64,NA,4958.41755716494
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",64,NA,66.5589999999993
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",64,NA,1320.69142780012
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",64,NA,1577.26791404582
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",64,NA,1224.0238653585
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",128,NA,240.825000000001
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",128,NA,1476.4341590437
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",128,NA,1279.73820201536
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",128,NA,2123.52590061718
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",256,NA,768.143999999997
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",256,NA,1580.86685543376
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",256,NA,2314.87878078815
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",256,NA,3933.99903887031
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",512,NA,2032.042
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",512,NA,2587.96115389574
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",512,NA,3442.06053874392
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",512,NA,7406.01556346477
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",1024,NA,3633.99945454451
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",1024,NA,4910.3146541864
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",1024,NA,10558.6359837615
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",2048,NA,6198.01275461772
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",2048,NA,8278.54782696202
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",2048,NA,17216.6265832783
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",4096,NA,11178.5894013423
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",4096,NA,15005.9522662464
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",4096,NA,29993.977602999
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",8192,NA,71643.023505789
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",8192,NA,27872.9806528608
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",8192,NA,57600.0919948829
"Results_At_1001/Times_At_1001_tmp_018_all_all.csv","MegaLMM_0.50_",20842,NA,47321.4601154576
"Results_At_1001/Times_At_1001_tmp_018_all_all.csv","MegaLMM_1.00_",20842,NA,51349.4222633328
"Results_At_1001/Times_At_1001_tmp_018_all_all.csv","MegaLMM_2.00_",20842,NA,102227.100316744
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",4,FALSE,0.226999999999999
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",4,NA,10.488777235256
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",4,NA,0.888999999999999
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",4,NA,106.074629160583
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",4,NA,129.505705306439
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",4,NA,268.529575817646
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",8,FALSE,1.81099999999998
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",8,NA,36.8851824169587
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",8,NA,2.57100000000003
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",8,NA,187.155414312947
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",8,NA,206.288867741747
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",8,NA,284.476700336925
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",16,FALSE,9.61500000000001
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",16,NA,152.431231248761
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",16,NA,3.00099999999998
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",16,NA,205.127043270677
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",16,NA,356.104849743443
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",16,NA,685.951357202764
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",32,FALSE,93.616
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",32,NA,789.094738048467
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",32,NA,8.03400000000011
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",32,NA,345.134659069536
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",32,NA,920.601954656906
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",32,NA,894.678870818483
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",64,FALSE,1423.192
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",64,NA,5014.7438936972
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",64,NA,40.5689999999995
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",64,NA,1853.1884906376
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",64,NA,1537.21618780858
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",64,NA,1167.06452777047
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",128,NA,191.294
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",128,NA,1780.5995181551
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",128,NA,1357.25709630074
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",128,NA,2024.37805770544
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",256,NA,826.589
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",256,NA,1539.08811892027
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",256,NA,2277.79689792963
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",256,NA,3754.45634930172
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",512,NA,1941.993
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",512,NA,2404.72915375495
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",512,NA,3277.08469978072
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",512,NA,6762.47652650482
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",1024,NA,3461.98108984319
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",1024,NA,4612.41770681473
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",1024,NA,9474.79416897522
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",2048,NA,5885.50090568779
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",2048,NA,7574.1848758355
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",2048,NA,15287.6254726482
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",4096,NA,10674.4198414538
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",4096,NA,13815.0436168105
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",4096,NA,26953.6379153969
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",8192,NA,21501.6742659608
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",8192,NA,26150.1395700173
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",8192,NA,64053.3463708621
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",4,FALSE,0.162000000000001
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",4,NA,12.9671155584918
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",4,NA,1.321
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",4,NA,115.795583994536
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",4,NA,114.62244772863
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",4,NA,260.130342628663
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",8,FALSE,0.774000000000001
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",8,NA,33.471247071247
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",8,NA,1.92599999999999
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",8,NA,191.243279661759
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",8,NA,245.130956403711
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",8,NA,333.726762572471
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",16,FALSE,11.521
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",16,NA,141.427929384755
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",16,NA,4.68799999999987
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",16,NA,200.557828419587
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",16,NA,322.527027190356
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",16,NA,707.870101120713
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",32,FALSE,209.893
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",32,NA,757.970785693805
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",32,NA,10.1759999999999
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",32,NA,343.329744342089
